 6.94359143e+01 -2.38441216e+01  6.94359143e+01  3.13752139e+00 
 7.10370877e+01 -2.38441263e+01  7.10370877e+01  3.13742751e+00 
 7.26751838e+01 -2.38441312e+01  7.26751838e+01  3.13733146e+00 
 7.43510539e+01 -2.38441364e+01  7.43510539e+01  3.13723320e+00 
 7.60655691e+01 -2.38441417e+01  7.60655691e+01  3.13713268e+00 
 7.78196206e+01 -2.38441474e+01  7.78196206e+01  3.13702984e+00 
 7.96141200e+01 -2.38441533e+01  7.96141200e+01  3.13692462e+00 
 8.14500001e+01 -2.38441595e+01  8.14500001e+01  3.13681698e+00 
 8.33282151e+01 -2.38441660e+01  8.33282151e+01  3.13670686e+00 
 8.52497412e+01 -2.38441727e+01  8.52497412e+01  3.13659420e+00 
 8.72155772e+01 -2.38441798e+01  8.72155772e+01  3.13647894e+00 
 8.92267449e+01 -2.38441873e+01  8.92267449e+01  3.13636102e+00 
 9.12842895e+01 -2.38441950e+01  9.12842895e+01  3.13624038e+00 
 9.33892805e+01 -2.38442032e+01  9.33892805e+01  3.13611696e+00 
 9.55428121e+01 -2.38442117e+01  9.55428121e+01  3.13599070e+00 
 9.77460036e+01 -2.38442206e+01  9.77460036e+01  3.13586153e+00 
 1.00000000e+02 -2.38442299e+01  1.00000000e+02  3.13572937e+00 
 1.02305973e+02 -2.38442397e+01  1.02305973e+02  3.13559417e+00 
 1.04665121e+02 -2.38442499e+01  1.04665121e+02  3.13545586e+00 
 1.07078670e+02 -2.38442606e+01  1.07078670e+02  3.13531435e+00 
 1.09547876e+02 -2.38442718e+01  1.09547876e+02  3.13516958e+00 
 1.12074020e+02 -2.38442835e+01  1.12074020e+02  3.13502147e+00 
 1.14658417e+02 -2.38442957e+01  1.14658417e+02  3.13486995e+00 
 1.17302409e+02 -2.38443086e+01  1.17302409e+02  3.13471494e+00 
 1.20007371e+02 -2.38443220e+01  1.20007371e+02  3.13455635e+00 
 1.22774708e+02 -2.38443360e+01  1.22774708e+02  3.13439410e+00 
 1.25605860e+02 -2.38443507e+01  1.25605860e+02  3.13422811e+00 
 1.28502297e+02 -2.38443661e+01  1.28502297e+02  3.13405830e+00 
 1.31465525e+02 -2.38443823e+01  1.31465525e+02  3.13388457e+00 
 1.34497085e+02 -2.38443991e+01  1.34497085e+02  3.13370684e+00 
 1.37598551e+02 -2.38444168e+01  1.37598551e+02  3.13352501e+00 
 1.40771537e+02 -2.38444352e+01  1.40771537e+02  3.13333898e+00 
 1.44017690e+02 -2.38444546e+01  1.44017690e+02  3.13314867e+00 
 1.47338699e+02 -2.38444748e+01  1.47338699e+02  3.13295397e+00 
 1.50736290e+02 -2.38444960e+01  1.50736290e+02  3.13275478e+00 
 1.54212228e+02 -2.38445182e+01  1.54212228e+02  3.13255100e+00 
 1.57768320e+02 -2.38445414e+01  1.57768320e+02  3.13234253e+00 
