 6.30957344e+02  0.00000000e+00  0.00000000e+00  6.30957344e+02  1.67608041e+02 -8.08866341e+00  6.30957344e+02  0.00000000e+00  0.00000000e+00  6.30957344e+02  1.00000000e+00  0.00000000e+00  6.30957344e+02  0.00000000e+00  0.00000000e+00  6.30957344e+02  0.00000000e+00  0.00000000e+00 
 7.07945784e+02  0.00000000e+00  0.00000000e+00  7.07945784e+02  1.67507269e+02 -9.07017332e+00  7.07945784e+02  0.00000000e+00  0.00000000e+00  7.07945784e+02  1.00000000e+00  0.00000000e+00  7.07945784e+02  0.00000000e+00  0.00000000e+00  7.07945784e+02  0.00000000e+00  0.00000000e+00 
 7.94328235e+02  0.00000000e+00  0.00000000e+00  7.94328235e+02  1.67380577e+02 -1.01692051e+01  7.94328235e+02  0.00000000e+00  0.00000000e+00  7.94328235e+02  1.00000000e+00  0.00000000e+00  7.94328235e+02  0.00000000e+00  0.00000000e+00  7.94328235e+02  0.00000000e+00  0.00000000e+00 
 8.91250938e+02  0.00000000e+00  0.00000000e+00  8.91250938e+02  1.67221353e+02 -1.13991824e+01  8.91250938e+02  0.00000000e+00  0.00000000e+00  8.91250938e+02  1.00000000e+00  0.00000000e+00  8.91250938e+02  0.00000000e+00  0.00000000e+00  8.91250938e+02  0.00000000e+00  0.00000000e+00 
 1.00000000e+03  0.00000000e+00  0.00000000e+00  1.00000000e+03  1.67021333e+02 -1.27747950e+01  1.00000000e+03  0.00000000e+00  0.00000000e+00  1.00000000e+03  1.00000000e+00  0.00000000e+00  1.00000000e+03  0.00000000e+00  0.00000000e+00  1.00000000e+03  0.00000000e+00  0.00000000e+00 
 1.12201845e+03  0.00000000e+00  0.00000000e+00  1.12201845e+03  1.66770202e+02 -1.43120052e+01  1.12201845e+03  0.00000000e+00  0.00000000e+00  1.12201845e+03  1.00000000e+00  0.00000000e+00  1.12201845e+03  0.00000000e+00  0.00000000e+00  1.12201845e+03  0.00000000e+00  0.00000000e+00 
 1.25892541e+03  0.00000000e+00  0.00000000e+00  1.25892541e+03  1.66455118e+02 -1.60279960e+01  1.25892541e+03  0.00000000e+00  0.00000000e+00  1.25892541e+03  1.00000000e+00  0.00000000e+00  1.25892541e+03  0.00000000e+00  0.00000000e+00  1.25892541e+03  0.00000000e+00  0.00000000e+00 
 1.41253754e+03  0.00000000e+00  0.00000000e+00  1.41253754e+03  1.66060139e+02 -1.79410364e+01  1.41253754e+03  0.00000000e+00  0.00000000e+00  1.41253754e+03  1.00000000e+00  0.00000000e+00  1.41253754e+03  0.00000000e+00  0.00000000e+00  1.41253754e+03  0.00000000e+00  0.00000000e+00 
 1.58489319e+03  0.00000000e+00  0.00000000e+00  1.58489319e+03  1.65565548e+02 -2.00702217e+01  1.58489319e+03  0.00000000e+00  0.00000000e+00  1.58489319e+03  1.00000000e+00  0.00000000e+00  1.58489319e+03  0.00000000e+00  0.00000000e+00  1.58489319e+03  0.00000000e+00  0.00000000e+00 
 1.77827941e+03  0.00000000e+00  0.00000000e+00  1.77827941e+03  1.64947068e+02 -2.24350420e+01  1.77827941e+03  0.00000000e+00  0.00000000e+00  1.77827941e+03  1.00000000e+00  0.00000000e+00  1.77827941e+03  0.00000000e+00  0.00000000e+00  1.77827941e+03  0.00000000e+00  0.00000000e+00 
 1.99526231e+03  0.00000000e+00  0.00000000e+00  1.99526231e+03  1.64174987e+02 -2.50547104e+01  1.99526231e+03  0.00000000e+00  0.00000000e+00  1.99526231e+03  1.00000000e+00  0.00000000e+00  1.99526231e+03  0.00000000e+00  0.00000000e+00  1.99526231e+03  0.00000000e+00  0.00000000e+00 
 2.23872114e+03  0.00000000e+00  0.00000000e+00  2.23872114e+03  1.63213211e+02 -2.79471705e+01  2.23872114e+03  0.00000000e+00  0.00000000e+00  2.23872114e+03  1.00000000e+00  0.00000000e+00  2.23872114e+03  0.00000000e+00  0.00000000e+00  2.23872114e+03  0.00000000e+00  0.00000000e+00 
 2.51188643e+03  0.00000000e+00  0.00000000e+00  2.51188643e+03  1.62018312e+02 -3.11276843e+01  2.51188643e+03  0.00000000e+00  0.00000000e+00  2.51188643e+03  1.00000000e+00  0.00000000e+00  2.51188643e+03  0.00000000e+00  0.00000000e+00  2.51188643e+03  0.00000000e+00  0.00000000e+00 
 2.81838293e+03  0.00000000e+00  0.00000000e+00  2.81838293e+03  1.60538672e+02 -3.46068919e+01  2.81838293e+03  0.00000000e+00  0.00000000e+00  2.81838293e+03  1.00000000e+00  0.00000000e+00  2.81838293e+03  0.00000000e+00  0.00000000e+00  2.81838293e+03  0.00000000e+00  0.00000000e+00 
 3.16227766e+03  0.00000000e+00  0.00000000e+00  3.16227766e+03  1.58713905e+02 -3.83882385e+01  3.16227766e+03  0.00000000e+00  0.00000000e+00  3.16227766e+03  1.00000000e+00  0.00000000e+00  3.16227766e+03  0.00000000e+00  0.00000000e+00  3.16227766e+03  0.00000000e+00  0.00000000e+00 
 3.54813389e+03  0.00000000e+00  0.00000000e+00  3.54813389e+03  1.56474809e+02 -4.24646926e+01  3.54813389e+03  0.00000000e+00  0.00000000e+00  3.54813389e+03  1.00000000e+00  0.00000000e+00  3.54813389e+03  0.00000000e+00  0.00000000e+00  3.54813389e+03  0.00000000e+00  0.00000000e+00 
 3.98107171e+03  0.00000000e+00  0.00000000e+00  3.98107171e+03  1.53744214e+02 -4.68147568e+01  3.98107171e+03  0.00000000e+00  0.00000000e+00  3.98107171e+03  1.00000000e+00  0.00000000e+00  3.98107171e+03  0.00000000e+00  0.00000000e+00  3.98107171e+03  0.00000000e+00  0.00000000e+00 
 4.46683592e+03  0.00000000e+00  0.00000000e+00  4.46683592e+03  1.50439187e+02 -5.13979176e+01  4.46683592e+03  0.00000000e+00  0.00000000e+00  4.46683592e+03  1.00000000e+00  0.00000000e+00  4.46683592e+03  0.00000000e+00  0.00000000e+00  4.46683592e+03  0.00000000e+00  0.00000000e+00 
 5.01187234e+03  0.00000000e+00  0.00000000e+00  5.01187234e+03  1.46475118e+02 -5.61499142e+01  5.01187234e+03  0.00000000e+00  0.00000000e+00  5.01187234e+03  1.00000000e+00  0.00000000e+00  5.01187234e+03  0.00000000e+00  0.00000000e+00  5.01187234e+03  0.00000000e+00  0.00000000e+00 
 5.62341325e+03  0.00000000e+00  0.00000000e+00  5.62341325e+03  1.41772143e+02 -6.09785394e+01  5.62341325e+03  0.00000000e+00  0.00000000e+00  5.62341325e+03  1.00000000e+00  0.00000000e+00  5.62341325e+03  0.00000000e+00  0.00000000e+00  5.62341325e+03  0.00000000e+00  0.00000000e+00 
